sales_id,name,year,selling_price,km_driven,region,state_or_province,city,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,gdp_growth,gscpi
153,Tata,2018,811000,11000,East,New York,New York City,Petrol,Dealer,Manual,First_Owner,17.0,1198,108.5,170Nm@ 1750-4000rpm,5,Y,0.0210273025,0.43406180805167976
154,Volkswagen,2011,375000,49000,East,District of Columbia,Washington,Petrol,Individual,Manual,First_Owner,15.04,1598,103.6,153Nm@ 3800rpm,5,Y,0.015311776249999999,0.33246787608046274
155,Hyundai,2012,550000,95000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,16.3,1797,147.5,177.5Nm@ 4700rpm,5,Y,0.015401085000000002,-0.25819716106988044
156,Skoda,2016,645000,11000,East,Massachusetts,Boston,Petrol,Dealer,Automatic,First_Owner,14.3,1598,103.5,153Nm@ 3800rpm,5,Y,0.0215839,-0.36137639782381054
157,Mercedes,2018,2550000,18000,Central,Illinois,Chicago,Petrol,Dealer,Automatic,First_Owner,15.04,1991,183.0,300Nm@ 1200-4000rpm,5,Y,0.0210273025,0.43406180805167976
158,Maruti,2014,599000,46100,Central,Texas,Houston,Petrol,Dealer,Manual,First_Owner,16.02,1373,93.7,130Nm@ 4000rpm,7,Y,0.026504925000000002,-0.6713802335432447
159,Mercedes,2017,2700000,16000,East,Massachusetts,Boston,Petrol,Dealer,Automatic,First_Owner,14.74,1991,181.04,300Nm@ 1200-1400rpm,5,Y,0.029501875,0.3030896510933923
160,Honda,2017,875000,18000,East,Massachusetts,Boston,Petrol,Dealer,Automatic,First_Owner,15.6,1497,116.3,146Nm@ 4800rpm,5,Y,0.029501875,0.3030896510933923
161,Toyota,2019,894999,9654,East,Massachusetts,Boston,Petrol,Dealer,Automatic,First_Owner,19.56,1197,81.8,113Nm@ 4200rpm,5,Y,0.0329647,-0.03745051713280278
162,Maruti,2011,175000,11000,South,North Carolina,Charlotte,Petrol,Dealer,Manual,First_Owner,23.95,998,67.05,90Nm@ 3500rpm,5,Y,0.015311776249999999,0.33246787608046274
163,Maruti,2012,340000,24300,West,Washington,Seattle,Petrol,Dealer,Manual,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,Y,0.015401085000000002,-0.25819716106988044
164,Toyota,2016,1525000,42163,West,Washington,Seattle,Diesel,Dealer,Automatic,Second_Owner,11.36,2755,171.5,360Nm@ 1200-3400rpm,7,Y,0.0215839,-0.36137639782381054
165,Tata,2018,1025000,8000,East,New York,New York City,Diesel,Dealer,Automatic,First_Owner,21.5,1497,108.5,260Nm@ 1500-2750rpm,5,Y,0.0210273025,0.43406180805167976
166,BMW,2016,2150000,30000,South,Florida,Miami,Diesel,Dealer,Automatic,First_Owner,22.69,1995,190.0,400Nm@ 1750-2500rpm,5,Y,0.0215839,-0.36137639782381054
167,Toyota,2016,1900000,41000,East,New York,New York City,Petrol,Dealer,Automatic,First_Owner,19.16,2494,157.7,213Nm@ 4500rpm,5,Y,0.0215839,-0.36137639782381054
168,BMW,2016,2900000,12000,East,District of Columbia,Washington,Diesel,Dealer,Automatic,First_Owner,18.12,1995,190.0,400Nm@ 1750-2500rpm,5,Y,0.0215839,-0.36137639782381054
169,Toyota,2009,450000,71000,East,New York,New York City,Petrol,Dealer,Automatic,First_Owner,12.1,2362,164.7,224Nm@ 4000rpm,5,Y,0.0010549199999999991,-0.3359574993131331
170,Maruti,2016,850000,20000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,17.5,1373,91.1,130Nm@ 4000rpm,7,Y,0.0215839,-0.36137639782381054
171,Volvo,2017,10000000,30000,East,New York,New York City,Petrol,Individual,Automatic,First_Owner,42.0,1969,400.0,640Nm@ 1740rpm,4,Y,0.029501875,0.3030896510933923
172,Volkswagen,2011,300000,100000,South,North Carolina,Charlotte,Diesel,Individual,Manual,Second_Owner,20.54,1598,103.6,250Nm@ 1500-2500rpm,5,Y,0.015311776249999999,0.33246787608046274
173,Ford,2018,575000,9500,Central,Texas,Houston,Petrol,Individual,Manual,First_Owner,18.16,1196,86.8,112Nm@ 4000rpm,5,Y,0.0210273025,0.43406180805167976
174,Ford,2011,160000,120000,Central,Texas,Houston,Diesel,Individual,Manual,First_Owner,20.0,1399,68.0,160Nm@ 2000rpm,5,Y,0.015311776249999999,0.33246787608046274
175,Maruti,2015,515000,36600,Central,Texas,Houston,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,Y,0.0209784025,-0.4860680299374063
176,Maruti,2015,390000,50000,East,District of Columbia,Washington,Petrol,Individual,Automatic,Second_Owner,20.51,998,67.0,90Nm@ 3500rpm,5,Y,0.0209784025,-0.4860680299374063
177,Hyundai,2016,550000,14000,West,Washington,Seattle,Petrol,Individual,Manual,Second_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,Y,0.0215839,-0.36137639782381054
178,Maruti,1999,40000,40000,East,District of Columbia,Washington,Petrol,Individual,Manual,Second_Owner,16.1,796,37.0,59Nm@ 2500rpm,4,Y,0.04710765,-0.26837801598948313
179,Maruti,2010,220000,120000,East,District of Columbia,Washington,Diesel,Individual,Manual,First_Owner,21.1,1248,73.9,113Nm@ 4500rpm,5,Y,0.027380649999999996,0.2466662547445887
180,Hyundai,2015,425000,70000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,18.9,1197,82.0,114Nm@ 4000rpm,5,Y,0.0209784025,-0.4860680299374063
181,Volkswagen,2019,480000,13000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,19.44,999,75.0,95Nm@ 3000-4300rpm,5,Y,0.0329647,-0.03745051713280278
182,Hyundai,2014,400000,60000,Central,Texas,Dallas,Petrol,Individual,Manual,Second_Owner,18.9,1197,82.0,114Nm@ 4000rpm,5,Y,0.026504925000000002,-0.6713802335432447
183,Maruti,2014,487000,35000,South,Florida,Miami,Petrol,Individual,Manual,First_Owner,19.1,1197,85.8,114Nm@ 4000rpm,5,Y,0.026504925000000002,-0.6713802335432447
184,Hyundai,2016,386000,44000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second_Owner,19.1,1197,82.0,114Nm@ 4000rpm,5,Y,0.0215839,-0.36137639782381054
185,Honda,2005,100000,120000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second_Owner,13.0,1493,100.0,13.1kgm@ 4600rpm,5,Y,0.029290675,-0.5281067572390872
186,Toyota,2010,300000,60000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,21.43,1364,87.2,205Nm@ 1800-2800rpm,5,Y,0.027380649999999996,0.2466662547445887
187,Daewoo,2000,100000,60000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,18.5,796,53.0,71Nm@ 3500rpm,5,Y,0.028642824999999997,-0.22884847184815607
188,Toyota,2014,1750000,30000,East,Massachusetts,Boston,Diesel,Individual,Manual,Second_Owner,13.0,2982,168.5,343Nm@ 1400-3400rpm,7,Y,0.026504925000000002,-0.6713802335432447
189,Mahindra,2016,450000,15000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,18.15,1198,82.0,115Nm@ 3500-3600rpm,6,Y,0.0215839,-0.36137639782381054
190,Tata,2017,490000,90000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,22.95,1248,74.0,190Nm@ 1750-3000rpm,5,Y,0.029501875,0.3030896510933923
191,Honda,2009,345000,47000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,17.0,1497,118.0,146Nm at 4800 rpm,5,Y,0.0010549199999999991,-0.3359574993131331
192,Maruti,2005,85000,90000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,17.3,993,60.0,78Nm@ 4500rpm,5,Y,0.029290675,-0.5281067572390872
193,Maruti,2010,215000,120600,West,Washington,Seattle,Petrol,Individual,Manual,Second_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,Y,0.027380649999999996,0.2466662547445887
194,Hyundai,2010,320000,100000,Central,Illinois,Chicago,Petrol,Individual,Manual,Third_Owner,16.2,1599,103.2,14.9 KGM at 3000 RPM,5,Y,0.027380649999999996,0.2466662547445887
195,Maruti,2016,459999,60000,South,Georgia,Atlanta,Petrol,Individual,Manual,Second_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,Y,0.0215839,-0.36137639782381054
196,Hyundai,2005,65000,86000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,15.3,1341,83.0,115Nm@ 3200rpm,5,Y,0.029290675,-0.5281067572390872
197,Hyundai,2020,720000,5000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,18.6,1197,81.86,117nm@ 4000rpm,5,Y,-0.010235625,1.6366195872768323
198,Maruti,2017,800000,37000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,Y,0.029501875,0.3030896510933923
199,Tata,2019,520000,14000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,First_Owner,20.3,1199,84.0,114Nm@ 3500rpm,5,Y,0.0329647,-0.03745051713280278
200,Maruti,2015,580000,70000,West,California,San Francisco,Diesel,Individual,Manual,First_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,Y,0.0209784025,-0.4860680299374063
202,Honda,2015,600000,50000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,17.4,1497,117.3,145Nm@ 4600rpm,5,Y,0.0209784025,-0.4860680299374063
203,Honda,2014,290000,60000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,19.4,1198,86.8,109Nm@ 4500rpm,5,Y,0.026504925000000002,-0.6713802335432447
204,Maruti,2016,360000,50000,Central,Illinois,Chicago,CNG,Individual,Manual,First_Owner,26.6,998,58.16,77Nm@ 3500rpm,5,Y,0.0215839,-0.36137639782381054
205,Maruti,2017,550000,50000,Central,Illinois,Chicago,Petrol,Individual,Manual,First_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,Y,0.029501875,0.3030896510933923
206,Hyundai,2013,375000,70000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,18.5,1197,82.85,113.7Nm@ 4000rpm,5,Y,0.029642225,-0.4956352992239145
208,Maruti,2018,420000,35000,Central,Texas,Houston,Petrol,Individual,Automatic,First_Owner,20.51,998,67.0,90Nm@ 3500rpm,5,Y,0.0210273025,0.43406180805167976
209,Maruti,2017,550000,20000,Central,Texas,Houston,Petrol,Individual,Manual,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,Y,0.029501875,0.3030896510933923
210,Maruti,2018,270000,20000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,Y,0.0210273025,0.43406180805167976
211,Maruti,2018,700000,7800,Central,Illinois,Chicago,Petrol,Individual,Automatic,First_Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,Y,0.0210273025,0.43406180805167976
212,Maruti,2017,500000,20000,Central,Illinois,Chicago,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,Y,0.029501875,0.3030896510933923
213,Tata,2019,1250000,15000,Central,Texas,Dallas,Diesel,Individual,Manual,First_Owner,17.6,2179,147.94,320Nm@ 1500-3000rpm,7,Y,0.0329647,-0.03745051713280278
214,Hyundai,2013,320000,31377,South,Georgia,Atlanta,Petrol,Individual,Manual,Second_Owner,18.5,1197,82.85,113.7Nm@ 4000rpm,5,Y,0.029642225,-0.4956352992239145
215,Maruti,2018,700000,50000,Central,Illinois,Chicago,Diesel,Individual,Manual,First_Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,Y,0.0210273025,0.43406180805167976
216,Maruti,2015,290000,60000,West,Washington,Seattle,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,Y,0.0209784025,-0.4860680299374063
217,Toyota,2012,550000,100000,Central,Michigan,Detroit,Petrol,Individual,Automatic,First_Owner,14.53,1794,138.1,173Nm@ 4000rpm,5,Y,0.015401085000000002,-0.25819716106988044
218,Honda,2012,265000,60000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,19.4,1198,86.8,109Nm@ 4500rpm,5,Y,0.015401085000000002,-0.25819716106988044
219,Maruti,2018,830000,5000,East,Massachusetts,Boston,Petrol,Individual,Automatic,First_Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,Y,0.0210273025,0.43406180805167976
220,Tata,2017,800000,60000,South,Georgia,Atlanta,Diesel,Individual,Manual,First_Owner,14.1,2179,147.94,320Nm@ 1500-3000rpm,7,Y,0.029501875,0.3030896510933923
221,Maruti,2011,160000,25000,East,New York,New York City,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,Y,0.015311776249999999,0.33246787608046274
222,Renault,2018,335000,30000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,Y,0.0210273025,0.43406180805167976
223,Datsun,2017,329000,80000,South,Georgia,Atlanta,Petrol,Individual,Manual,Second_Owner,20.63,1198,67.0,104Nm@ 4000rpm,5,Y,0.029501875,0.3030896510933923
224,Maruti,2017,775000,75000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,Y,0.029501875,0.3030896510933923
225,Hyundai,2020,524000,32000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,20.14,1197,81.86,113.75nm@ 4000rpm,5,Y,-0.010235625,1.6366195872768323
226,Maruti,2015,245000,40000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,Y,0.0209784025,-0.4860680299374063
227,Hyundai,2012,275000,93000,West,Washington,Seattle,Petrol,Individual,Manual,Second_Owner,17.0,1197,80.0,"11.4 kgm at 4,000 rpm",5,Y,0.015401085000000002,-0.25819716106988044
228,Tata,2018,520000,60000,West,Washington,Seattle,Petrol,Individual,Manual,First_Owner,17.57,1193,88.7,140Nm@ 1500-4000rpm,5,Y,0.0210273025,0.43406180805167976
230,Nissan,2014,550000,37000,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,16.95,1498,97.7,134Nm@ 4000rpm,5,Y,0.026504925000000002,-0.6713802335432447
231,Ford,2018,910000,15000,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,17.0,1497,121.36,150Nm@ 4500rpm,5,Y,0.0210273025,0.43406180805167976
232,Nissan,2015,300000,80000,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,19.49,1198,67.04,104Nm@ 4000rpm,5,Y,0.0209784025,-0.4860680299374063
233,Maruti,2016,350000,140000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,Y,0.0215839,-0.36137639782381054
234,Mahindra,2013,900000,70000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,12.83,2696,162.0,340Nm@ 1800-3250rpm,7,Y,0.029642225,-0.4956352992239145
235,Mahindra,2013,300000,120000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second_Owner,17.21,1493,100.0,240Nm@ 1600-2800rpm,7,Y,0.029642225,-0.4956352992239145
236,Maruti,2010,250000,110000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second_Owner,21.1,1248,73.9,190Nm@ 2000rpm,5,Y,0.027380649999999996,0.2466662547445887
237,Hyundai,2017,1100000,37000,Central,Michigan,Detroit,Diesel,Individual,Manual,First_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,Y,0.029501875,0.3030896510933923
238,Renault,2016,270000,44000,East,District of Columbia,Washington,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,Y,0.0215839,-0.36137639782381054
239,Maruti,2015,640000,80000,East,District of Columbia,Washington,Diesel,Individual,Manual,First_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,Y,0.0209784025,-0.4860680299374063
240,Mahindra,2015,650000,125000,Central,Illinois,Chicago,Diesel,Individual,Manual,First_Owner,15.1,2179,140.0,330Nm@ 1600-2800rpm,7,Y,0.0209784025,-0.4860680299374063
241,Maruti,2017,409999,13500,East,District of Columbia,Washington,Petrol,Individual,Manual,First_Owner,15.37,1196,73.0,101Nm@ 3000rpm,5,Y,0.029501875,0.3030896510933923
242,Hyundai,2011,165000,75000,East,District of Columbia,Washington,Petrol,Individual,Manual,First_Owner,17.92,1086,62.1,96.1Nm@ 3000rpm,5,Y,0.015311776249999999,0.33246787608046274
243,Hyundai,2007,80000,120000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second_Owner,13.2,1495,94.0,"12.5@ 3,500(kgm@ rpm)",5,Y,0.021107775000000002,-0.46428619899975315
244,Mahindra,2012,535000,120000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First_Owner,15.1,2179,140.0,330Nm@ 1600-2800rpm,7,Y,0.015401085000000002,-0.25819716106988044
245,Toyota,2013,700000,70000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,12.99,2494,100.57,200Nm@ 1400-3400rpm,7,Y,0.029642225,-0.4956352992239145
246,Maruti,2013,550000,70000,East,New York,New York City,Diesel,Individual,Manual,First_Owner,23.4,1248,74.0,190Nm@ 2000rpm,5,Y,0.029642225,-0.4956352992239145
247,Honda,2019,680000,15000,West,California,Los Angeles,Petrol,Individual,Automatic,First_Owner,19.0,1199,88.76,110Nm@ 4800rpm,5,Y,0.0329647,-0.03745051713280278
248,Hyundai,2009,200000,53000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5,Y,0.0010549199999999991,-0.3359574993131331
249,Maruti,2014,500000,120000,Central,Texas,Dallas,Diesel,Individual,Manual,Second_Owner,23.4,1248,74.0,190Nm@ 2000rpm,5,Y,0.026504925000000002,-0.6713802335432447
250,Maruti,2016,1000000,70000,Central,Texas,Dallas,Diesel,Individual,Manual,First_Owner,24.52,1248,88.5,200Nm@ 1750rpm,7,Y,0.0215839,-0.36137639782381054
251,Hyundai,2008,110000,120000,West,California,San Diego,Petrol,Individual,Manual,Second_Owner,14.2,1341,82.9,"11.8@ 3,200(kgm@ rpm)",5,Y,-0.025737475,-0.15531793873190386
252,Hyundai,2012,320000,100000,West,California,San Diego,Petrol,Individual,Manual,Second_Owner,18.5,1197,80.0,"11.4 kgm at 4,000 rpm",5,Y,0.015401085000000002,-0.25819716106988044
254,Maruti,2015,350000,100000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,20.4,1197,83.11,113Nm@ 4200rpm,5,Y,0.0209784025,-0.4860680299374063
255,Tata,2013,170000,162500,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,19.4,1405,70.0,135.4Nm@ 2500rpm,5,Y,0.029642225,-0.4956352992239145
256,Hyundai,2017,800000,39000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,Y,0.029501875,0.3030896510933923
257,Maruti,2017,500000,75000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,26.8,1248,74.0,190Nm@ 2000rpm,5,Y,0.029501875,0.3030896510933923
258,Tata,2017,1380000,50000,South,Florida,Miami,Diesel,Individual,Automatic,First_Owner,17.6,2179,153.86,400Nm@ 1750-2500rpm,7,Y,0.029501875,0.3030896510933923
259,Mahindra,2019,1300000,40000,South,Florida,Miami,Diesel,Individual,Manual,First_Owner,17.3,1497,121.0,300Nm@ 1750-2500rpm,8,Y,0.0329647,-0.03745051713280278
260,Hyundai,2013,530000,92500,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,22.32,1582,126.3,259.9Nm@ 1900-2750rpm,5,Y,0.029642225,-0.4956352992239145
261,Maruti,2012,360000,158000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,23.4,1248,74.0,190Nm@ 2000rpm,5,Y,0.015401085000000002,-0.25819716106988044
262,Maruti,2012,310000,120000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,Y,0.015401085000000002,-0.25819716106988044
263,Honda,2015,725000,50000,West,Washington,Seattle,Diesel,Individual,Manual,Second_Owner,26.0,1498,98.6,200Nm@ 1750rpm,5,Y,0.0209784025,-0.4860680299374063
264,Maruti,2012,340000,110000,Central,Michigan,Detroit,Diesel,Individual,Manual,First_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,Y,0.015401085000000002,-0.25819716106988044
265,Hyundai,2017,550000,2000,West,California,San Francisco,Diesel,Individual,Manual,Second_Owner,25.4,1186,73.97,190.25nm@ 1750-2250rpm,5,Y,0.029501875,0.3030896510933923
266,Toyota,2011,1150000,181000,West,California,San Francisco,Diesel,Individual,Manual,Second_Owner,11.5,2982,171.0,343Nm@ 1400-3400rpm,7,Y,0.015311776249999999,0.33246787608046274
267,Tata,2016,380000,70000,West,California,San Francisco,Diesel,Individual,Manual,First_Owner,27.28,1047,69.0,140Nm@ 1800-3000rpm,5,Y,0.0215839,-0.36137639782381054
268,Nissan,2013,350000,90000,Central,Texas,Houston,Petrol,Individual,Automatic,Second_Owner,17.97,1498,99.6,134Nm@ 4000rpm,5,Y,0.029642225,-0.4956352992239145
269,Hyundai,2019,610000,2000,Central,Texas,Houston,Petrol,Individual,Manual,First_Owner,18.6,1197,81.86,117nm@ 4000rpm,5,Y,0.0329647,-0.03745051713280278
270,Maruti,2015,525000,20000,West,California,San Diego,Petrol,Individual,Manual,First_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,Y,0.0209784025,-0.4860680299374063
271,Toyota,2011,480000,120000,West,California,San Diego,Diesel,Individual,Manual,First_Owner,12.8,2494,102.0,20.4@ 1400-3400(kgm@ rpm),7,Y,0.015311776249999999,0.33246787608046274
272,Mahindra,2017,780000,35000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First_Owner,16.55,2498,105.0,247Nm@ 1800-2000rpm,6,Y,0.029501875,0.3030896510933923
273,Maruti,2012,320000,193000,Central,Michigan,Detroit,Diesel,Individual,Manual,First_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,Y,0.015401085000000002,-0.25819716106988044
274,Maruti,2014,375000,80000,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,Y,0.026504925000000002,-0.6713802335432447
275,Datsun,2019,300000,40000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,19.02,1198,67.05,104Nm@ 4000rpm,5,Y,0.0329647,-0.03745051713280278
276,Hyundai,2015,500000,70000,West,California,San Diego,Diesel,Individual,Manual,Fourth_Above_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,Y,0.0209784025,-0.4860680299374063
277,Mahindra,2011,404000,122358,West,California,San Diego,Diesel,Individual,Manual,First_Owner,12.05,2179,120.0,290Nm@ 1800-2800rpm,9,Y,0.015311776249999999,0.33246787608046274
278,Tata,2015,500000,75000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First_Owner,14.07,2956,69.01,223Nm@ 1600-2200rpm,7,Y,0.0209784025,-0.4860680299374063
279,Tata,2017,350000,120000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,27.28,1047,69.0,140Nm@ 1800-3000rpm,5,Y,0.029501875,0.3030896510933923
280,Tata,2015,380000,40000,West,California,San Diego,Petrol,Individual,Manual,First_Owner,17.57,1193,88.7,140Nm@ 1500-4000rpm,5,Y,0.0209784025,-0.4860680299374063
281,Hyundai,2008,114999,95200,West,Washington,Seattle,Petrol,Individual,Manual,Third_Owner,13.2,1495,94.0,"12.5@ 3,500(kgm@ rpm)",5,Y,-0.025737475,-0.15531793873190386
282,Honda,2014,335000,33033,East,District of Columbia,Washington,Petrol,Dealer,Manual,First_Owner,19.4,1198,86.8,109Nm@ 4500rpm,5,Y,0.026504925000000002,-0.6713802335432447
283,Hyundai,2015,465000,63063,East,District of Columbia,Washington,Petrol,Dealer,Automatic,First_Owner,18.9,1197,82.0,114Nm@ 4000rpm,5,Y,0.0209784025,-0.4860680299374063
